Location,Boolean,Year,BloomDate
Mikihara,False,1995,1995-03-31
Fukuoka,True,1995,1995-03-27
Saga,True,1995,1995-03-31
Oita,True,1995,1995-03-27
Fukue,False,1995,1995-04-01
Nagasaki,True,1995,1995-03-31
Kumamoto,True,1995,1995-03-30
Nobeoka,False,1995,1995-03-31
Kagoshima,True,1995,1995-03-31
Miyazaki,True,1995,1995-03-30
Yakushima,False,1995,
Tanegashima,False,1995,1995-03-31
Naze,True,1995,1995-01-31
Yonaguni Island,False,1995,1995-02-22
Ishigaki Island,True,1995,1995-02-01
Miyakojima,True,1995,1995-02-02
Kumejima,False,1995,1995-01-15
Naha,True,1995,1995-02-08
Nago,False,1995,1995-01-16
Iriomote Island,False,1995,1995-02-03
Minami Daito Island,True,1995,1995-01-19
Wakkanai,True,1996,1996-05-20
Rumoi,False,1996,1996-05-20
Asahikawa,True,1996,1996-05-07
Abashiri,True,1996,1996-05-24
Sapporo,True,1996,1996-05-05
Iwamizawa,False,1996,1996-05-07
Obihiro,True,1996,1996-05-08
Kushiro,True,1996,1996-05-28
Nemuro,False,1996,1996-05-24
Muroran,True,1996,1996-05-13
Urakawa,False,1996,1996-05-11
Esashi,False,1996,1996-05-05
Hakodate,True,1996,1996-05-04
Kutchan,False,1996,1996-05-19
Monbetsu,False,1996,1996-05-27
Hiroo,False,1996,1996-05-13
Shinjo,False,1996,1996-04-27
Aomori,True,1996,1996-04-30
Hachinohe,False,1996,1996-04-28
Akita,True,1996,1996-04-25
Morioka,True,1996,1996-04-28
Miyako,False,1996,1996-04-25
Sakata,False,1996,1996-04-23
Yamagata,True,1996,1996-04-24
Sendai,True,1996,1996-04-17
Fukushima,True,1996,1996-04-15
Shirakawa,False,1996,1996-04-24
Onahama,False,1996,1996-04-08
Wajima,False,1996,1996-04-17
Aikawa,False,1996,1996-04-19
Niigata,True,1996,1996-04-16
Kanazawa,True,1996,1996-04-11
Toyama,True,1996,1996-04-10
Nagano,True,1996,1996-04-23
Takada,False,1996,1996-04-15
Utsunomiya,True,1996,1996-04-06
Fukui,True,1996,1996-04-07
Takayama,False,1996,1996-04-25
Matsumoto,False,1996,1996-04-19
Maebashi,True,1996,1996-04-04
Kumagaya,True,1996,1996-04-01
Mito,True,1996,1996-04-07
Tsuruga,False,1996,1996-04-06
Gifu,True,1996,1996-03-30
Nagoya,True,1996,1996-03-29
Iida,False,1996,1996-04-08
Kofu,True,1996,1996-03-31
Choshi,True,1996,1996-03-31
Tsu,True,1996,1996-04-05
Hamamatsu,False,1996,1996-03-28
Shizuoka,True,1996,1996-03-26
Tokyo Japan,True,1996,1996-03-31
Owashi,False,1996,1996-03-27
Yokohama,True,1996,1996-03-29
Tateyama,False,1996,1996-03-30
Oshima,False,1996,1996-03-28
Miyakejima,False,1996,1996-03-28
Hachijojima,False,1996,1996-03-23
Saigo,False,1996,1996-04-13
Matsue,True,1996,1996-04-06
Yonago,False,1996,1996-04-06
Tottori,True,1996,1996-04-06
Toyooka,False,1996,1996-04-09
Maizuru,False,1996,1996-04-09
Hamada,False,1996,1996-03-30
Kyoto,True,1996,1996-03-31
Hikone,True,1996,1996-04-08
Hiroshima,True,1996,1996-04-01
Okayama,True,1996,1996-04-03
Kobe,True,1996,1996-03-31
Osaka,True,1996,1996-03-31
Sumoto,False,1996,1996-04-02
Wakayama,True,1996,1996-03-29
Shio Misaki,False,1996,1996-03-28
Nara,True,1996,1996-04-01
Matsuyama,True,1996,1996-03-29
Takamatsu,True,1996,1996-04-02
Uwajima,False,1996,1996-03-24
Kochi,True,1996,1996-03-25
Tokushima,True,1996,1996-03-29
Shimonoseki,True,1996,1996-03-31
Mikihara,False,1996,1996-03-31
Fukuoka,True,1996,1996-03-23
Saga,True,1996,1996-03-25
Oita,True,1996,1996-03-26
Fukue,False,1996,1996-03-26
Nagasaki,True,1996,1996-03-23
Kumamoto,True,1996,1996-03-22
Nobeoka,False,1996,
Kagoshima,True,1996,1996-03-25
Miyazaki,True,1996,1996-03-22
Yakushima,False,1996,
Tanegashima,False,1996,1996-03-22
Naze,True,1996,1996-01-14
Yonaguni Island,False,1996,1996-01-18
Ishigaki Island,True,1996,1996-01-04
Miyakojima,True,1996,1996-01-07
Kumejima,False,1996,1996-01-13
Naha,True,1996,1996-01-25
Nago,False,1996,1996-01-04
Iriomote Island,False,1996,1996-01-14
Minami Daito Island,True,1996,1996-01-25
Wakkanai,True,1997,1997-05-15
Rumoi,False,1997,1997-05-12
Asahikawa,True,1997,1997-05-05
Abashiri,True,1997,1997-05-12
Sapporo,True,1997,1997-05-01
Iwamizawa,False,1997,1997-05-03
Obihiro,True,1997,1997-04-30
Kushiro,True,1997,1997-05-19
Nemuro,False,1997,1997-05-14
Muroran,True,1997,1997-05-02
Urakawa,False,1997,1997-05-05
Esashi,False,1997,1997-04-30
Hakodate,True,1997,1997-04-27
Kutchan,False,1997,1997-05-09
Monbetsu,False,1997,1997-05-07
Hiroo,False,1997,1997-05-02
Shinjo,False,1997,1997-04-24
Aomori,True,1997,1997-04-23
Hachinohe,False,1997,1997-04-22
Akita,True,1997,1997-04-17
Morioka,True,1997,1997-04-23
Miyako,False,1997,1997-04-22
Sakata,False,1997,1997-04-13
Yamagata,True,1997,1997-04-13
Sendai,True,1997,1997-04-08
Fukushima,True,1997,1997-04-08
Shirakawa,False,1997,1997-04-10
Onahama,False,1997,1997-04-01
Wajima,False,1997,1997-04-07
Aikawa,False,1997,1997-04-11
Niigata,True,1997,1997-04-07
Kanazawa,True,1997,1997-04-02
Toyama,True,1997,1997-04-01
Nagano,True,1997,1997-04-11
Takada,False,1997,1997-04-06
Utsunomiya,True,1997,1997-03-30
Fukui,True,1997,1997-03-30
Takayama,False,1997,1997-04-14
Matsumoto,False,1997,1997-04-05
Maebashi,True,1997,1997-03-28
Kumagaya,True,1997,1997-03-26
Mito,True,1997,1997-03-29
Tsuruga,False,1997,1997-03-29
Gifu,True,1997,1997-03-22
Nagoya,True,1997,1997-03-23
Iida,False,1997,1997-03-30
Kofu,True,1997,1997-03-22
Choshi,True,1997,1997-03-30
Tsu,True,1997,1997-03-28
Hamamatsu,False,1997,1997-03-26
Shizuoka,True,1997,1997-03-22
Tokyo Japan,True,1997,1997-03-21
Owashi,False,1997,1997-03-27
Yokohama,True,1997,1997-03-25
Tateyama,False,1997,1997-03-30
Oshima,False,1997,1997-03-27
Miyakejima,False,1997,1997-03-24
Hachijojima,False,1997,1997-03-30
Saigo,False,1997,1997-03-31
Matsue,True,1997,1997-03-28
Yonago,False,1997,1997-03-28
Tottori,True,1997,1997-03-28
Toyooka,False,1997,1997-04-01
Maizuru,False,1997,1997-04-02
Hamada,False,1997,1997-03-27
Kyoto,True,1997,1997-03-26
Hikone,True,1997,1997-03-30
Hiroshima,True,1997,1997-03-22
Okayama,True,1997,1997-03-28
Kobe,True,1997,1997-03-26
Osaka,True,1997,1997-03-27
Sumoto,False,1997,1997-03-29
Wakayama,True,1997,1997-03-18
Shio Misaki,False,1997,1997-03-23
Nara,True,1997,1997-03-28
Matsuyama,True,1997,1997-03-24
Takamatsu,True,1997,1997-03-28
Uwajima,False,1997,1997-03-17
Kochi,True,1997,1997-03-15
Tokushima,True,1997,1997-03-25
Shimonoseki,True,1997,1997-03-25
Mikihara,False,1997,1997-03-21
Fukuoka,True,1997,1997-03-18
Saga,True,1997,1997-03-18
Oita,True,1997,1997-03-20
Fukue,False,1997,1997-03-20
Nagasaki,True,1997,1997-03-18
Kumamoto,True,1997,1997-03-15
Nobeoka,False,1997,1997-03-18
Kagoshima,True,1997,1997-03-21
Miyazaki,True,1997,1997-03-17
Yakushima,False,1997,
Tanegashima,False,1997,1997-03-23
Naze,True,1997,1997-01-20
Yonaguni Island,False,1997,1997-02-03
Ishigaki Island,True,1997,1997-01-11
Miyakojima,True,1997,1997-01-08
Kumejima,False,1997,1997-01-15
Naha,True,1997,1997-01-20
Nago,False,1997,1997-01-01
Iriomote Island,False,1997,1997-01-20
Minami Daito Island,True,1997,1997-01-24
Wakkanai,True,1998,1998-05-11
Rumoi,False,1998,1998-04-29
Asahikawa,True,1998,1998-04-23
Abashiri,True,1998,1998-04-28
Sapporo,True,1998,1998-04-23
Iwamizawa,False,1998,1998-04-24
Obihiro,True,1998,1998-04-23
Kushiro,True,1998,1998-05-14
Nemuro,False,1998,1998-05-14
Muroran,True,1998,1998-04-29
Urakawa,False,1998,1998-05-04
Esashi,False,1998,1998-04-22
Hakodate,True,1998,1998-04-22
Kutchan,False,1998,1998-04-28
Monbetsu,False,1998,1998-04-29
Hiroo,False,1998,1998-04-26
Shinjo,False,1998,
Aomori,True,1998,1998-04-16
Hachinohe,False,1998,1998-04-14
Akita,True,1998,1998-04-13
Morioka,True,1998,1998-04-12
Miyako,False,1998,1998-04-14
Sakata,False,1998,1998-04-10
Yamagata,True,1998,1998-04-11
Sendai,True,1998,1998-04-08
Fukushima,True,1998,1998-04-07
Shirakawa,False,1998,
Onahama,False,1998,1998-04-07
Wajima,False,1998,1998-04-06
Aikawa,False,1998,1998-04-08
Niigata,True,1998,1998-04-06
Kanazawa,True,1998,1998-03-31
Toyama,True,1998,1998-03-30
Nagano,True,1998,1998-04-10
Takada,False,1998,1998-04-04
Utsunomiya,True,1998,1998-03-30
Fukui,True,1998,1998-03-29
Takayama,False,1998,1998-04-10
Matsumoto,False,1998,1998-04-08
Maebashi,True,1998,1998-03-29
Kumagaya,True,1998,1998-03-28
Mito,True,1998,1998-03-31
Tsuruga,False,1998,1998-03-29
Gifu,True,1998,1998-03-22
Nagoya,True,1998,1998-03-22
Iida,False,1998,1998-03-30
Kofu,True,1998,1998-03-26
Choshi,True,1998,1998-04-03
Tsu,True,1998,1998-03-27
Hamamatsu,False,1998,1998-03-24
Shizuoka,True,1998,1998-03-21
Tokyo Japan,True,1998,1998-03-27
Owashi,False,1998,1998-03-26
Yokohama,True,1998,1998-03-28
Tateyama,False,1998,1998-03-31
Oshima,False,1998,1998-03-28
Miyakejima,False,1998,1998-03-28
Hachijojima,False,1998,1998-04-01
Saigo,False,1998,1998-03-30
Matsue,True,1998,1998-03-26
Yonago,False,1998,1998-03-27
Tottori,True,1998,1998-03-26
Toyooka,False,1998,1998-03-28
Maizuru,False,1998,1998-03-28
Hamada,False,1998,1998-03-23
Kyoto,True,1998,1998-03-24
Hikone,True,1998,1998-03-29
Hiroshima,True,1998,1998-03-20
Okayama,True,1998,1998-03-27
Kobe,True,1998,1998-03-24
Osaka,True,1998,1998-03-25
Sumoto,False,1998,1998-03-24
Wakayama,True,1998,1998-03-24
Shio Misaki,False,1998,1998-03-26
Nara,True,1998,1998-03-26
Matsuyama,True,1998,1998-03-21
Takamatsu,True,1998,1998-03-25
Uwajima,False,1998,1998-03-18
Kochi,True,1998,1998-03-17
Tokushima,True,1998,1998-03-26
Shimonoseki,True,1998,1998-03-26
Mikihara,False,1998,1998-03-21
Fukuoka,True,1998,1998-03-19
Saga,True,1998,1998-03-18
Oita,True,1998,1998-03-19
Fukue,False,1998,1998-03-26
Nagasaki,True,1998,1998-03-24
Kumamoto,True,1998,1998-03-17
Nobeoka,False,1998,1998-03-26
Kagoshima,True,1998,1998-03-28
Miyazaki,True,1998,1998-03-23
Yakushima,False,1998,
Tanegashima,False,1998,1998-04-03
Naze,True,1998,1998-01-12
Yonaguni Island,False,1998,1998-02-09
Ishigaki Island,True,1998,1998-02-15
Miyakojima,True,1998,1998-01-10
Kumejima,False,1998,1998-01-20
Naha,True,1998,1998-01-16
Nago,False,1998,1998-01-04
Iriomote Island,False,1998,1998-01-30
Minami Daito Island,True,1998,1998-01-13
Wakkanai,True,1999,1999-05-14
Rumoi,False,1999,1999-05-14
Asahikawa,True,1999,1999-05-04
Abashiri,True,1999,1999-05-09
Sapporo,True,1999,1999-05-03
Iwamizawa,False,1999,1999-05-03
Obihiro,True,1999,1999-05-03
Kushiro,True,1999,1999-05-19
Nemuro,False,1999,1999-05-19
Muroran,True,1999,1999-05-08
Urakawa,False,1999,1999-05-02
Esashi,False,1999,1999-04-28
Hakodate,True,1999,1999-04-27
Kutchan,False,1999,1999-05-09
Monbetsu,False,1999,1999-05-12
Hiroo,False,1999,
Shinjo,False,1999,
Aomori,True,1999,1999-04-26
Hachinohe,False,1999,1999-04-22
Akita,True,1999,1999-04-17
Morioka,True,1999,1999-04-20
Miyako,False,1999,1999-04-17
Sakata,False,1999,1999-04-13
Yamagata,True,1999,1999-04-14
Sendai,True,1999,1999-04-08
Fukushima,True,1999,1999-04-05
Shirakawa,False,1999,
Onahama,False,1999,1999-04-02
Wajima,False,1999,1999-04-08
Aikawa,False,1999,1999-04-11
Niigata,True,1999,1999-04-06
Kanazawa,True,1999,1999-04-01
Toyama,True,1999,1999-04-01
Nagano,True,1999,1999-04-10
Takada,False,1999,1999-04-05
Utsunomiya,True,1999,1999-03-26
Fukui,True,1999,1999-03-26
Takayama,False,1999,1999-04-13
Matsumoto,False,1999,1999-04-05
Maebashi,True,1999,1999-03-26
Kumagaya,True,1999,1999-03-27
Mito,True,1999,1999-03-29
Tsuruga,False,1999,1999-03-26
Gifu,True,1999,1999-03-23
Nagoya,True,1999,1999-03-24
Iida,False,1999,1999-03-29
Kofu,True,1999,1999-03-18
Choshi,True,1999,1999-03-25
Tsu,True,1999,1999-03-27
Hamamatsu,False,1999,1999-03-24
Shizuoka,True,1999,1999-03-21
Tokyo Japan,True,1999,1999-03-24
Owashi,False,1999,1999-03-22
Yokohama,True,1999,1999-03-24
Tateyama,False,1999,1999-03-30
Oshima,False,1999,1999-03-22
Miyakejima,False,1999,1999-03-21
Hachijojima,False,1999,1999-03-26
Saigo,False,1999,1999-04-03
Matsue,True,1999,1999-03-29
Yonago,False,1999,1999-03-27
Tottori,True,1999,1999-03-26
Toyooka,False,1999,1999-03-29
Maizuru,False,1999,1999-03-31
Hamada,False,1999,1999-03-28
Kyoto,True,1999,1999-03-25
Hikone,True,1999,1999-03-29
Hiroshima,True,1999,1999-03-27
Okayama,True,1999,1999-03-27
Kobe,True,1999,1999-03-25
Osaka,True,1999,1999-03-24
Sumoto,False,1999,1999-03-30
Wakayama,True,1999,1999-03-24
Shio Misaki,False,1999,1999-03-21
Nara,True,1999,1999-03-26
Matsuyama,True,1999,1999-03-25
Takamatsu,True,1999,1999-03-27
Uwajima,False,1999,1999-03-19
Kochi,True,1999,1999-03-19
Tokushima,True,1999,1999-03-24
Shimonoseki,True,1999,1999-03-29
Mikihara,False,1999,1999-03-26
Fukuoka,True,1999,1999-03-21
Saga,True,1999,1999-03-21
Oita,True,1999,1999-03-26
Fukue,False,1999,1999-03-26
Nagasaki,True,1999,1999-03-22
Kumamoto,True,1999,1999-03-22
Nobeoka,False,1999,1999-03-20
Kagoshima,True,1999,1999-03-26
Miyazaki,True,1999,1999-03-25
Yakushima,False,1999,
Tanegashima,False,1999,1999-04-02
Naze,True,1999,1999-01-18
Yonaguni Island,False,1999,1999-02-06
Ishigaki Island,True,1999,1999-01-31
Miyakojima,True,1999,1999-01-15
Kumejima,False,1999,1999-01-26
Naha,True,1999,1999-02-02
Nago,False,1999,1998-12-28
Iriomote Island,False,1999,1999-02-07
Minami Daito Island,True,1999,1999-01-27
Wakkanai,True,2000,2000-05-18
Rumoi,False,2000,2000-05-13
Asahikawa,True,2000,2000-05-09
Abashiri,True,2000,2000-05-18
Sapporo,True,2000,2000-05-08
Iwamizawa,False,2000,2000-05-09
Obihiro,True,2000,2000-05-10
Kushiro,True,2000,2000-05-17
Nemuro,False,2000,2000-05-22
Muroran,True,2000,2000-05-15
Urakawa,False,2000,2000-05-08
Esashi,False,2000,2000-05-05
Hakodate,True,2000,2000-05-03
Kutchan,False,2000,2000-05-12
Monbetsu,False,2000,2000-05-21
Hiroo,False,2000,
Shinjo,False,2000,
Aomori,True,2000,2000-04-29
Hachinohe,False,2000,2000-04-25
Akita,True,2000,2000-04-20
Morioka,True,2000,2000-04-22
Miyako,False,2000,2000-04-23
Sakata,False,2000,2000-04-18
Yamagata,True,2000,2000-04-19
Sendai,True,2000,2000-04-13
Fukushima,True,2000,2000-04-13
Shirakawa,False,2000,
Onahama,False,2000,2000-04-08
Wajima,False,2000,2000-04-13
Aikawa,False,2000,2000-04-13
Niigata,True,2000,2000-04-12
Kanazawa,True,2000,2000-04-07
Toyama,True,2000,2000-04-10
Nagano,True,2000,2000-04-18
Takada,False,2000,2000-04-10
Utsunomiya,True,2000,2000-04-05
Fukui,True,2000,2000-04-08
Takayama,False,2000,2000-04-21
Matsumoto,False,2000,2000-04-13
Maebashi,True,2000,2000-04-04
Kumagaya,True,2000,2000-03-31
Mito,True,2000,2000-04-03
Tsuruga,False,2000,2000-04-07
Gifu,True,2000,2000-04-03
Nagoya,True,2000,2000-04-03
Iida,False,2000,2000-04-10
Kofu,True,2000,2000-03-31
Choshi,True,2000,2000-04-04
Tsu,True,2000,2000-04-05
Hamamatsu,False,2000,2000-04-03
Shizuoka,True,2000,2000-03-30
Tokyo Japan,True,2000,2000-03-30
Owashi,False,2000,2000-03-31
Yokohama,True,2000,2000-03-29
Tateyama,False,2000,2000-04-04
Oshima,False,2000,2000-04-02
Miyakejima,False,2000,2000-04-04
Hachijojima,False,2000,2000-04-06
Saigo,False,2000,2000-04-07
Matsue,True,2000,2000-04-02
Yonago,False,2000,2000-04-03
Tottori,True,2000,2000-04-05
Toyooka,False,2000,2000-04-08
Maizuru,False,2000,2000-04-10
Hamada,False,2000,2000-03-30
Kyoto,True,2000,2000-04-03
Hikone,True,2000,2000-04-09
Hiroshima,True,2000,2000-03-28
Okayama,True,2000,2000-04-01
Kobe,True,2000,2000-04-02
Osaka,True,2000,2000-04-02
Sumoto,False,2000,2000-04-02
Wakayama,True,2000,2000-03-28
Shio Misaki,False,2000,2000-03-31
Nara,True,2000,2000-04-05
Matsuyama,True,2000,2000-03-28
Takamatsu,True,2000,2000-03-31
Uwajima,False,2000,2000-03-25
Kochi,True,2000,2000-03-27
Tokushima,True,2000,2000-03-30
Shimonoseki,True,2000,2000-03-28
Mikihara,False,2000,2000-03-27
Fukuoka,True,2000,2000-03-25
Saga,True,2000,2000-03-27
Oita,True,2000,2000-03-26
Fukue,False,2000,2000-03-28
Nagasaki,True,2000,2000-03-26
Kumamoto,True,2000,2000-03-24
Nobeoka,False,2000,
Kagoshima,True,2000,2000-03-30
Miyazaki,True,2000,2000-03-28
Yakushima,False,2000,
Tanegashima,False,2000,2000-03-30
Naze,True,2000,2000-01-18
Yonaguni Island,False,2000,2000-01-20
Ishigaki Island,True,2000,2000-01-14
Miyakojima,True,2000,2000-01-05
Kumejima,False,2000,2000-01-07
Naha,True,2000,2000-01-18
Nago,False,2000,2000-01-01
Iriomote Island,False,2000,2000-01-16
Minami Daito Island,True,2000,2000-01-17
Wakkanai,True,2001,2001-05-17
Rumoi,False,2001,2001-05-11
Asahikawa,True,2001,2001-05-04
Abashiri,True,2001,2001-05-12
Sapporo,True,2001,2001-04-29
Iwamizawa,False,2001,2001-05-03
Obihiro,True,2001,2001-04-29
Kushiro,True,2001,2001-05-18
Nemuro,False,2001,2001-05-16
Muroran,True,2001,2001-05-09
Urakawa,False,2001,2001-05-09
Esashi,False,2001,2001-04-29
Hakodate,True,2001,2001-04-28
Kutchan,False,2001,2001-05-08
Monbetsu,False,2001,2001-05-13
Hiroo,False,2001,
Shinjo,False,2001,
Aomori,True,2001,2001-04-23
Hachinohe,False,2001,2001-04-19
Akita,True,2001,2001-04-12
Morioka,True,2001,2001-04-15
Miyako,False,2001,2001-04-15
Sakata,False,2001,2001-04-11
Yamagata,True,2001,2001-04-12
Sendai,True,2001,2001-04-10
Fukushima,True,2001,2001-04-08
Shirakawa,False,2001,
Onahama,False,2001,2001-04-05
Wajima,False,2001,2001-04-07
Aikawa,False,2001,2001-04-10
Niigata,True,2001,2001-04-08
Kanazawa,True,2001,2001-04-02
Toyama,True,2001,2001-04-05
Nagano,True,2001,2001-04-10
Takada,False,2001,2001-04-07
Utsunomiya,True,2001,2001-03-28
Fukui,True,2001,2001-04-02
Takayama,False,2001,2001-04-12
Matsumoto,False,2001,2001-04-08
Maebashi,True,2001,2001-03-26
Kumagaya,True,2001,2001-03-25
Mito,True,2001,2001-03-30
Tsuruga,False,2001,2001-04-01
Gifu,True,2001,2001-03-25
Nagoya,True,2001,2001-03-26
Iida,False,2001,2001-04-06
Kofu,True,2001,2001-03-25
Choshi,True,2001,2001-03-26
Tsu,True,2001,2001-03-28
Hamamatsu,False,2001,2001-03-26
Shizuoka,True,2001,2001-03-23
Tokyo Japan,True,2001,2001-03-23
Owashi,False,2001,2001-03-26
Yokohama,True,2001,2001-03-22
Tateyama,False,2001,2001-03-25
Oshima,False,2001,2001-03-24
Miyakejima,False,2001,
Hachijojima,False,2001,2001-03-29
Saigo,False,2001,2001-04-02
Matsue,True,2001,2001-03-26
Yonago,False,2001,2001-03-25
Tottori,True,2001,2001-03-26
Toyooka,False,2001,2001-03-28
Maizuru,False,2001,2001-03-29
Hamada,False,2001,2001-03-24
Kyoto,True,2001,2001-03-24
Hikone,True,2001,2001-04-01
Hiroshima,True,2001,2001-03-23
Okayama,True,2001,2001-03-26
Kobe,True,2001,2001-03-25
Osaka,True,2001,2001-03-25
Sumoto,False,2001,2001-03-26
Wakayama,True,2001,2001-03-23
Shio Misaki,False,2001,2001-03-27
Nara,True,2001,2001-03-26
Matsuyama,True,2001,2001-03-24
Takamatsu,True,2001,2001-03-26
Uwajima,False,2001,2001-03-21
Kochi,True,2001,2001-03-21
Tokushima,True,2001,2001-03-25
Shimonoseki,True,2001,2001-03-26
Mikihara,False,2001,2001-03-24
Fukuoka,True,2001,2001-03-22
Saga,True,2001,2001-03-24
Oita,True,2001,2001-03-23
Fukue,False,2001,2001-03-24
Nagasaki,True,2001,2001-03-22
Kumamoto,True,2001,2001-03-23
Nobeoka,False,2001,
Kagoshima,True,2001,2001-03-30
Miyazaki,True,2001,2001-03-22
Yakushima,False,2001,
Tanegashima,False,2001,2001-03-28
Naze,True,2001,2001-01-26
Yonaguni Island,False,2001,2001-02-05
Ishigaki Island,True,2001,2001-01-09
Miyakojima,True,2001,2001-01-08
Kumejima,False,2001,2001-01-04
Naha,True,2001,2001-01-17
Nago,False,2001,2001-01-18
Iriomote Island,False,2001,2001-01-22
Minami Daito Island,True,2001,2001-01-16
Wakkanai,True,2002,2002-04-29
Rumoi,False,2002,2002-04-26
Asahikawa,True,2002,2002-04-23
Abashiri,True,2002,2002-04-29
Sapporo,True,2002,2002-04-22
Iwamizawa,False,2002,2002-04-22
Obihiro,True,2002,2002-04-24
Kushiro,True,2002,2002-05-10
Nemuro,False,2002,2002-05-08
Muroran,True,2002,2002-04-23
Urakawa,False,2002,2002-04-28
Esashi,False,2002,2002-04-18
Hakodate,True,2002,2002-04-18
Kutchan,False,2002,2002-04-25
Monbetsu,False,2002,2002-04-28
Hiroo,False,2002,
Shinjo,False,2002,
Aomori,True,2002,2002-04-14
Hachinohe,False,2002,2002-04-13
Akita,True,2002,2002-04-07
Morioka,True,2002,2002-04-11
Miyako,False,2002,2002-04-08
Sakata,False,2002,2002-04-04
Yamagata,True,2002,2002-04-03
Sendai,True,2002,2002-03-29
Fukushima,True,2002,2002-03-29
Shirakawa,False,2002,
Onahama,False,2002,2002-03-25
Wajima,False,2002,2002-03-29
Aikawa,False,2002,2002-04-02
Niigata,True,2002,2002-03-30
Kanazawa,True,2002,2002-03-26
Toyama,True,2002,2002-03-26
Nagano,True,2002,2002-04-02
Takada,False,2002,2002-03-30
Utsunomiya,True,2002,2002-03-18
Fukui,True,2002,2002-03-26
Takayama,False,2002,2002-04-05
Matsumoto,False,2002,2002-03-30
Maebashi,True,2002,2002-03-20
Kumagaya,True,2002,2002-03-17
Mito,True,2002,2002-03-20
Tsuruga,False,2002,2002-03-24
Gifu,True,2002,2002-03-17
Nagoya,True,2002,2002-03-19
Iida,False,2002,2002-03-27
Kofu,True,2002,2002-03-17
Choshi,True,2002,2002-03-19
Tsu,True,2002,2002-03-21
Hamamatsu,False,2002,2002-03-19
Shizuoka,True,2002,2002-03-15
Tokyo Japan,True,2002,2002-03-16
Owashi,False,2002,2002-03-20
Yokohama,True,2002,2002-03-15
Tateyama,False,2002,2002-03-19
Oshima,False,2002,2002-03-17
Miyakejima,False,2002,
Hachijojima,False,2002,2002-03-28
Saigo,False,2002,2002-03-25
Matsue,True,2002,2002-03-22
Yonago,False,2002,2002-03-20
Tottori,True,2002,2002-03-22
Toyooka,False,2002,2002-03-26
Maizuru,False,2002,2002-03-25
Hamada,False,2002,2002-03-17
Kyoto,True,2002,2002-03-18
Hikone,True,2002,2002-03-26
Hiroshima,True,2002,2002-03-20
Okayama,True,2002,2002-03-20
Kobe,True,2002,2002-03-22
Osaka,True,2002,2002-03-20
Sumoto,False,2002,2002-03-20
Wakayama,True,2002,2002-03-16
Shio Misaki,False,2002,2002-03-20
Nara,True,2002,2002-03-20
Matsuyama,True,2002,2002-03-18
Takamatsu,True,2002,2002-03-18
Uwajima,False,2002,2002-03-15
Kochi,True,2002,2002-03-17
Tokushima,True,2002,2002-03-19
Shimonoseki,True,2002,2002-03-19
Mikihara,False,2002,2002-03-17
Fukuoka,True,2002,2002-03-15
Saga,True,2002,2002-03-17
Oita,True,2002,2002-03-17
Fukue,False,2002,2002-03-23
Nagasaki,True,2002,2002-03-19
Kumamoto,True,2002,2002-03-16
Nobeoka,False,2002,
Kagoshima,True,2002,2002-03-27
Miyazaki,True,2002,2002-03-18
Yakushima,False,2002,
Tanegashima,False,2002,2002-03-27
Naze,True,2002,2002-01-17
Yonaguni Island,False,2002,2002-01-21
Ishigaki Island,True,2002,2002-01-04
Miyakojima,True,2002,2002-01-06
Kumejima,False,2002,2002-01-07
Naha,True,2002,2002-01-15
Nago,False,2002,2002-01-15
Iriomote Island,False,2002,2002-01-15
Minami Daito Island,True,2002,2002-01-04
Wakkanai,True,2003,2003-05-10
Rumoi,False,2003,2003-05-09
Asahikawa,True,2003,2003-05-02
Abashiri,True,2003,2003-05-10
Sapporo,True,2003,2003-05-01
Iwamizawa,False,2003,2003-05-02
Obihiro,True,2003,2003-05-02
Kushiro,True,2003,2003-05-22
